BP Number,Priority,Public Safety and Disaster,Reference,cable,internet/Data,satellite,wireless,wireline,Service Provider,Network Operator,"Priority (1,2,3)",Equipment Supplier,Property Manager,Government,Public Safety,Keywords,,,,,,,,,,,,,,,,,,,,,
12/12/3215,Important,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,Essential Services, Network Design, Public Safety, Public Safety and Disaster,,,,,,,,,,,,,,,,,,
12/12/3219,Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,TRUE,Essential Services, Human Resources, Public Safety, Public Safety and Disaster, Training and Awareness,,,,,,,,,,,,,,,,,
12/12/3223,Highly Important,TRUE,This should be done rather than aggregating traffic from centralized switching architectures serving wide spread geographic areas onto a single trunk group to the E9-1-1 Selective Router.   This should be done in conjunction with the local PSAP jurisdictional authorities to ensure that correct choices are made.,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,TRUE,Network Design, Public Safety, Public Safety and Disaster,,,,,,,,,,,,,,,,,,,
12/12/3224,Highly Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,TRUE,Network Design, Public Safety, Public Safety and Disaster,,,,,,,,,,,,,,,,,,,
12/12/3225,Highly Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,TRUE,Network Design, Public Safety, Public Safety and Disaster,,,,,,,,,,,,,,,,,,,
12/12/3226,Critical,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,TRUE,Network Operations, Public Safety, Public Safety and Disaster,,,,,,,,,,,,,,,,,,,
12/12/3227,Highly Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,TRUE,FALSE,FALSE,TRUE,Network Design, Public Safety, Public Safety and Disaster,,,,,,,,,,,,,,,,,,,
12/12/3229,Important,TRUE,"See the FCC Wireless E911 Location Accuracy Requirements PS Docket No. 07-114  Fourth R&amp;O for guidelines &amp; expectations for retention periods. State and local 9-1-1 retention guidelines can differ from state to state, please refer to either \""state level 911 program offices or the Public Utility Commission for guidance.\""",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE,TRUE,Documentation, Network Operations, Public Safety, Public Safety and Disaster,,,,,,,,,,,,,,,,,,
12/12/3230,Important,TRUE,"See the FCC Wireless E911 Location Accuracy Requirements PS Docket No. 07-114  Fourth R&amp;O for guidelines &amp; expectations for retention periods. State and local 9-1-1 retention guidelines can differ from state to state, please refer to eitherâ€ state level 911 program offices or the Public Utility Commission for guidance.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE,TRUE,Documentation, Network Operations, Public Safety, Public Safety and Disaster,,,,,,,,,,,,,,,,,,
12/12/3231,Highly Important,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,FALSE,Liaison, Network Design, Network Operations, Public Safety, Public Safety and Disaster,,,,,,,,,,,,,,,,,
12/12/3232,Important,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,Public Safety, Public Safety and Disaster,,,,,,,,,,,,,,,,,,,,
12-7-0686,Important,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,Hardware, Procedures,,,,,,,,,,,,,,,,,,,,
12/12/3234,Critical,TRUE,"See NENA-STA-010.3-201x, NENA i3 Standard for Next Generation 9-1-1 (to be issued) for details about Policy-based Routing as used in this context.",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,TRUE,Essential Services, Network Operations, Pandemic, Procedures, Public Safety, Public Safety and Disaster, Supervision,,,,,,,,,,,,,,,
12/12/3245,Highly Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,TRUE,Emergency Preparedness, Essential Services, Public Safety, Public Safety and Disaster,,,,,,,,,,,,,,,,,,
12/12/3246,Highly Important,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2,FALSE,FALSE,FALSE,FALSE,Emergency Preparedness, Essential Services, Public Safety, Public Safety and Disaster,,,,,,,,,,,,,,,,,,
12/12/3247,Highly Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,TRUE,Emergency Preparedness, Essential Services, Public Safety, Public Safety and Disaster,,,,,,,,,,,,,,,,,,
12/12/3248,Highly Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,TRUE,Emergency Preparedness, Essential Services, Public Safety, Public Safety and Disaster,,,,,,,,,,,,,,,,,,
12/12/3255,,TRUE,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,TRUE,Disaster Recovery, Essential Services, Facilities - Transport, Network Design, Network Elements, Network Interoperability, Network Operations, Network Provisioning, Public Safety, Public Safety and Disaster, Software,,,,,,,,,,,
12/12/3256,,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,Disaster Recovery, Essential Services, Network Design, Network Operations, Network Provisioning, Policy, Procedures, Public Safety, Public Safety and Disaster,,,,,,,,,,,,,
12/12/3257,,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,Disaster Recovery, Essential Services, Network Design, Network Operations, Network Provisioning, Policy, Procedures, Public Safety, Public Safety and Disaster,,,,,,,,,,,,,
12/12/3258,,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,TRUE,Disaster Recovery, Network Interoperability, Public Safety, Public Safety and Disaster,,,,,,,,,,,,,,,,,,
12/12/3259,,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,Disaster Recovery, Network Interoperability, Public Safety, Public Safety and Disaster,,,,,,,,,,,,,,,,,,
12/12/3260,,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,TRUE,Disaster Recovery, Essential Services, Network Design, Network Elements, Network Interoperability, Network Operations, Network Provisioning, Public Safety, Public Safety and Disaster,,,,,,,,,,,,,
12/12/3261,,TRUE,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,TRUE,Business Continuity, Disaster Recovery, Documentation, Emergency Preparedness, Essential Services, Network Interoperability, Network Provisioning, Policy, Procedures, Public Safety, Public Safety and Disaster,,,,,,,,,,,
12/12/3262,,TRUE,,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,Disaster Recovery, Documentation, Policy, Procedures, Public Safety, Public Safety and Disaster, Training and Awareness,,,,,,,,,,,,,,,
12/12/3263,,TRUE,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,TRUE,Disaster Recovery, Network Design, Network Elements, Network Interoperability, Network Operations, Network Provisioning, Public Safety, Public Safety and Disaster, Training and Awareness,,,,,,,,,,,,,
12/12/3264,,TRUE,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,TRUE,Disaster Recovery, Documentation, Network Design, Network Provisioning, Policy, Procedures, Public Safety, Public Safety and Disaster,,,,,,,,,,,,,,
12/12/3265,,TRUE,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,TRUE,Disaster Recovery, Documentation, Policy, Procedures, Public Safety, Public Safety and Disaster,,,,,,,,,,,,,,,,
12/12/3266,,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,Contractors and Vendors, Disaster Recovery, Documentation, Emergency Preparedness, Essential Services, Network Design, Network Elements, Network Interoperability, Network Operations, Network Provisioning, Policy, Procedures, Public Safety, Public Safety and Disaster, Software,,,,,,,
12/12/3267,,TRUE,"NENA-STA-010, IETF RFC 4035",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,TRUE,Business Continuity, Contractors and Vendors, Disaster Recovery, Emergency Preparedness, Facilities - Transport, Hardware, Network Design, Network Elements, Network Operations, Network Provisioning, Public Safety, Public Safety and Disaster, Software,,,,,,,,,
12/12/3268,,TRUE,Program information can be found at https://www.dhs.gov/pcii-program.,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,FALSE,FALSE,TRUE,Access Control, Buildings, Business Continuity, Emergency Preparedness, Guard Services, Human Resources, Physical Security Management, Public Safety, Public Safety and Disaster, Security Systems,,,,,,,,,,,,
12/12/3269,,TRUE,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,TRUE,Access Control, Contractors and Vendors, Corporate Ethics, Cyber Security, Disaster Recovery, Information Protection, Intrusion Detection, Network Provisioning, Physical Security Management, Policy, Public Safety, Public Safety and Disaster, Security Systems, Software, Visitors,,,,,,,
12/12/3270,,TRUE,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,TRUE,Access Control, Contractors and Vendors, Cyber Security, Disaster Recovery, Guard Services, Information Protection, Intrusion Detection, Network Provisioning, Physical Security Management, Policy, Public Safety, Public Safety and Disaster, Security Systems, Software, Visitors,,,,,,,
12/12/3272,,TRUE,"FIPS 180-4, Secure Hash Standard (SHS), NIST, August 2015",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,TRUE,Disaster Recovery, Network Interoperability, Public Safety, Public Safety and Disaster,,,,,,,,,,,,,,,,,,
12/12/3273,,TRUE,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,TRUE,Access Control, Corporate Ethics, Cyber Security, Disaster Recovery, Essential Services, Information Protection, Intrusion Detection, Network Provisioning, Policy, Public Safety, Public Safety and Disaster, Security Systems, Software,,,,,,,,,
12/12/3274,,FALSE,"See NENA-STA-010.3-201x, NENA i3 Standard for Next Generation 9-1-1 (to be issued)",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,Access Control, Cyber Security, Disaster Recovery, Essential Services, Information Protection, Intrusion Detection, Network Provisioning, Public Safety, Public Safety and Disaster, Security Systems, Software,,,,,,,,,,,
12/12/3275,,TRUE,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,,TRUE,FALSE,FALSE,TRUE,Business Continuity, Contractors and Vendors, Cyber Security, Disaster Recovery, Emergency Preparedness, Facilities - Transport, Hardware, Network Design, Network Elements, Network Interoperability, Network Provisioning, Public Safety, Public Safety and Disaster, Security Systems, Software,,,,,,,
12/12/3276,,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,TRUE,Business Continuity, Contractors and Vendors, Disaster Recovery, Emergency Preparedness, Facilities - Transport, Network Design, Network Elements, Network Interoperability, Network Operations, Network Provisioning, Public Safety, Public Safety and Disaster,,,,,,,,,,
12/12/3277,,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,TRUE,Buildings, Business Continuity, Disaster Recovery, Emergency Preparedness, Facilities - Transport, Network Design, Network Elements, Network Interoperability, Network Operations, Network Provisioning, Public Safety, Public Safety and Disaster,,,,,,,,,,
12/12/3278,,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,FALSE,TRUE,FALSE,TRUE,Access Control, Buildings, Disaster Recovery, Emergency Preparedness, Facilities - Transport, Guard Services, Intrusion Detection, Physical Security Management, Public Safety, Public Safety and Disaster, Security Systems,,,,,,,,,,,
12/12/3279,,TRUE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,TRUE,Disaster Recovery, Public Safety, Public Safety and Disaster,,,,,,,,,,,,,,,,,,,
12/12/3280,,TRUE,"71-502, An Overview of Policy Rules for Call Routing and Handling  in NG9-1-1 Information Document, 2010/08/24.

NENA-INF-011.1-2014 , NENA NG9-1-1 Policy Routing Rules Operations Guide, 2014/10/06.",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,TRUE,Business Continuity, Disaster Recovery, Emergency Preparedness, Facilities - Transport, Network Design, Network Elements, Network Interoperability, Network Operations, Network Provisioning, Public Safety, Public Safety and Disaster,,,,,,,,,,,
12/12/3281,,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,TRUE,Disaster Recovery, Network Design, Network Elements, Network Interoperability, Network Operations, Network Provisioning, Public Safety, Public Safety and Disaster,,,,,,,,,,,,,,
12/12/3282,,TRUE,"See NENA-STA-010.3-201x, NENA i3 Standard for Next Generation 9-1-1 (to be issued)",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,TRUE,Disaster Recovery, Facilities - Transport, Public Safety, Public Safety and Disaster,,,,,,,,,,,,,,,,,,
12/9/8064,Critical,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,TRUE,FALSE,FALSE,TRUE,Cyber Security, Disaster Recovery, Emergency Preparedness, Encryption,,,,,,,,,,,,,,,,,,
12/12/3283,,TRUE,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,TRUE,Disaster Recovery, Facilities - Transport, Network Design, Network Elements, Network Interoperability, Network Operations, Network Provisioning, Public Safety, Public Safety and Disaster,,,,,,,,,,,,,
12/12/3284,,TRUE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,TRUE,Disaster Recovery, Facilities - Transport, Public Safety, Public Safety and Disaster,,,,,,,,,,,,,,,,,,
12/12/3285,,FALSE,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,Disaster Recovery, Essential Services, Facilities - Transport, Network Design, Network Interoperability, Network Provisioning, Public Safety, Public Safety and Disaster,,,,,,,,,,,,,,
12/12/3286,,FALSE,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,Disaster Recovery, Facilities - Transport, Network Interoperability, Public Safety, Public Safety and Disaster,,,,,,,,,,,,,,,,,
12/12/3287,,TRUE,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,TRUE,Disaster Recovery, Public Safety, Public Safety and Disaster,,,,,,,,,,,,,,,,,,,
12/12/3288,,TRUE,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,TRUE,Disaster Recovery, Essential Services, Facilities - Transport, Network Design, Network Interoperability, Network Provisioning, Public Safety, Public Safety and Disaster,,,,,,,,,,,,,,
12/12/3289,,TRUE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,TRUE,Disaster Recovery, Facilities - Transport, Public Safety, Public Safety and Disaster,,,,,,,,,,,,,,,,,,
12/12/3290,,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,TRUE,Cyber Security, Disaster Recovery, Intrusion Detection, Network Operations, Public Safety, Public Safety and Disaster,,,,,,,,,,,,,,,,
12/12/5049,Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,TRUE,TRUE,FALSE,TRUE,Access Control, Buildings, Guard Services, Physical Security Management, Public Safety, Public Safety and Disaster, Security Systems, Visitors,,,,,,,,,,,,,,
12/12/3291,,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,TRUE,Cyber Security, Disaster Recovery, Documentation, Emergency Preparedness, Essential Services, Facilities - Transport, Industry Cooperation, Liaison, Network Provisioning, Public Safety, Public Safety and Disaster, Security Systems,,,,,,,,,,
12/12/3292,,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,Essential Services, Facilities - Transport, Industry Cooperation, Network Design, Network Interoperability, Network Operations, Network Provisioning, Public Safety, Public Safety and Disaster,,,,,,,,,,,,,
12/12/3293,,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,Network Interoperability, Public Safety, Public Safety and Disaster,,,,,,,,,,,,,,,,,,,
12/12/3294,,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,Network Interoperability, Public Safety, Public Safety and Disaster,,,,,,,,,,,,,,,,,,,
12/12/5001,Highly Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,TRUE,TRUE,FALSE,TRUE,Access Control, Buildings, Human Resources, Physical Security Management, Procedures, Public Safety, Public Safety and Disaster, Security Systems,,,,,,,,,,,,,,
12/12/5006,Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,TRUE,TRUE,FALSE,TRUE,Access Control, Buildings, Physical Security Management, Procedures, Public Safety, Public Safety and Disaster, Security Systems,,,,,,,,,,,,,,,
12/12/5015,Highly Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,TRUE,FALSE,FALSE,TRUE,Access Control, Contractors and Vendors, Corporate Ethics, Human Resources, Information Protection, Physical Security Management, Policy, Procedures, Public Safety, Public Safety and Disaster, Supervision,,,,,,,,,,,
12/12/5018,Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,TRUE,Corporate Ethics, Cyber Security, Human Resources, Information Protection, Policy, Procedures, Public Safety, Public Safety and Disaster,,,,,,,,,,,,,,
12/12/5029,Highly Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,TRUE,TRUE,FALSE,TRUE,Access Control, Emergency Preparedness, Physical Security Management, Public Safety, Public Safety and Disaster, Security Systems,,,,,,,,,,,,,,,,
12/12/5040,Highly Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,TRUE,TRUE,FALSE,TRUE,Buildings, Emergency Preparedness, Fire, Physical Security Management, Procedures, Public Safety, Public Safety and Disaster,,,,,,,,,,,,,,,
12/12/5048,Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,TRUE,Buildings, Contractors and Vendors, Guard Services, Physical Security Management, Policy, Public Safety, Public Safety and Disaster,,,,,,,,,,,,,,,
12/12/5050,Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,TRUE,TRUE,FALSE,TRUE,Guard Services, Physical Security Management, Procedures, Public Safety, Public Safety and Disaster, Supervision,,,,,,,,,,,,,,,,
12/12/5051,Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,TRUE,Guard Services, Human Resources, Public Safety, Public Safety and Disaster,,,,,,,,,,,,,,,,,,
12/12/5052,Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,TRUE,TRUE,FALSE,TRUE,Access Control, Contractors and Vendors, Emergency Preparedness, Guard Services, Physical Security Management, Procedures, Public Safety, Public Safety and Disaster, Training and Awareness,,,,,,,,,,,,,
12/12/5053,Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,TRUE,TRUE,FALSE,TRUE,Access Control, Contractors and Vendors, Guard Services, Human Resources, Physical Security Management, Procedures, Public Safety, Public Safety and Disaster, Supervision,,,,,,,,,,,,,
12/12/5054,Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,TRUE,TRUE,FALSE,TRUE,Contractors and Vendors, Documentation, Emergency Preparedness, Guard Services, Physical Security Management, Procedures, Public Safety, Supervision, Training and Awareness,,,,,,,,,,,,,
12/12/5055,Critical,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,TRUE,FALSE,FALSE,TRUE,Contractors and Vendors, Documentation, Emergency Preparedness, Network Operations, Physical Security Management, Procedures, Public Safety, Public Safety and Disaster, Training and Awareness,,,,,,,,,,,,,
12/12/5068,Important,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,FALSE,TRUE,FALSE,TRUE,Access Control, Buildings, Facilities - Transport, Industry Cooperation, Material Movement, Network Operations, Physical Security Management, Policy, Procedures, Public Safety, Public Safety and Disaster,,,,,,,,,,,
12/12/5071,Critical,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,FALSE,TRUE,FALSE,TRUE,Emergency Preparedness, Fire, Liaison, Physical Security Management, Policy, Public Safety, Public Safety and Disaster,,,,,,,,,,,,,,,
12/12/5096,Highly Important,TRUE,In order to prevent contamination of vendor provided equipment at vendor locations.  (References: Protection of Assets Manual - http://www.asisonline.org).,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,TRUE,FALSE,FALSE,TRUE,Contractors and Vendors, Guard Services, Human Resources, Information Protection, Physical Security Management, Policy, Procedures, Public Safety, Public Safety and Disaster,,,,,,,,,,,,,
12/12/5097,Highly Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,TRUE,FALSE,FALSE,TRUE,Corporate Ethics, Physical Security Management, Policy, Public Safety, Public Safety and Disaster, Security Systems,,,,,,,,,,,,,,,,
